Quando;Dia da Semana;Tipo;Descricao/Lancamento;Credito;Debito;Mes;Ano;Mes/Ano;Origem
02-12-2022;Sexta-Feira;Juros_Corr. Poupança;Juros e correção no perido;0,02;0,0;'12;'2022;'12/2022;ItaU
02-12-2022;Sexta-Feira;Taxas Bancarias;IOF no periodo;0,0;5,43;'12;'2022;'12/2022;ItaU
02-12-2022;Sexta-Feira;Taxas Bancarias;TAR COMUNICACAO DIGITA;0,0;5,9;'12;'2022;'12/2022;ItaU
02-12-2022;Sexta-Feira;Moradia;PIX: Agua mineral ;0,0;14,0;'12;'2022;'12/2022;ItaU
02-12-2022;Sexta-Feira;Playstation 3;MercadoLivre.com.br: Pix: Disco sólido interno Crucial CT240BX500SSD1 240GB preto / Case Slim Hd Ssd Adaptador Usb 3.0 Sata3 Externo 6gbps;0,0;195,8;'12;'2022;'12/2022;ItaU
02-12-2022;Sexta-Feira;Transf. Bco;PIX: Do Itau;3099,71;0,0;'12;'2022;'12/2022;Nubank_ContaC
01-12-2022;Quinta-Feira;cartões de Crédito;Fatura XP Visa;0,0;289,91;'12;'2022;'12/2022;ItaU
01-12-2022;Quinta-Feira;cartões de Crédito;Fatura NuBank Master;0,0;703,22;'12;'2022;'12/2022;ItaU
01-12-2022;Quinta-Feira;cartões de Crédito;Fatura CrediCard Masters;0,0;41,14;'12;'2022;'12/2022;ItaU
01-12-2022;Quinta-Feira;cartões de Crédito;Fatura Magalu Visa;0,0;1899,94;'12;'2022;'12/2022;ItaU
01-12-2022;Quinta-Feira;Gás de cozinha;Fatura ComGás;0,0;63,19;'12;'2022;'12/2022;ItaU
01-12-2022;Quinta-Feira;Estacionamentos;Trabalho: The Urban Park Alex dumas 1630;0,0;10,0;'12;'2022;'12/2022;ItaU
01-12-2022;Quinta-Feira;cartões de Crédito;Pagamento de Fatura;41,14;0,0;'12;'2022;'12/2022;MagaLu_Visa_Plat
01-12-2022;Quinta-Feira;cartões de Crédito;Pagamento de Fatura;1899,94;0,0;'12;'2022;'12/2022;CrediCard_Master
01-12-2022;Quinta-Feira;cartões de Crédito;Pagamento de Fatura;703,22;0,0;'12;'2022;'12/2022;NUBank_Master
01-12-2022;Quinta-Feira;cartões de Crédito;Pagamento de Fatura;289,91;0,0;'12;'2022;'12/2022;XP_Inv_Visa
30-11-2022;Quarta-Feira;Salarios;Claro Brasil S/A;10067,26;0,0;'11;'2022;'11/2022;ItaU
30-11-2022;Quarta-Feira;Maçonaria;PIX: Para o Almoço da Lojas NE 132 ;0,0;230,0;'11;'2022;'11/2022;ItaU
30-11-2022;Quarta-Feira;Estacionamentos;PIX:Trabalho: The Urban Park Alex dumas 1630;0,0;10,0;'11;'2022;'11/2022;ItaU
30-11-2022;Quarta-Feira;Supermercado;No dia %%;0,0;89,94;'11;'2022;'11/2022;ItaU
30-11-2022;Quarta-Feira;Restaurantes;iFood: Don forny;0,0;76,0;'11;'2022;'11/2022;ItaU
30-11-2022;Quarta-Feira;Online Services;Assinatura Mensal HBO Max;0,0;13,95;'11;'2022;'11/2022;NUBank_Master
30-11-2022;Quarta-Feira;GATO;Tratamento Jade (04/10);0,0;121,1;'11;'2022;'11/2022;NUBank_Master
29-11-2022;Terça-Feira;Combustivel;Gazzozza no Pejô GGM5;0,0;150,47;'11;'2022;'11/2022;ItaU
29-11-2022;Terça-Feira;Estacionamentos;Trabalho: The Urban Park Alex dumas 1630;0,0;10,0;'11;'2022;'11/2022;ItaU
28-11-2022;Segunda-Feira;Online Services;Assinatura Mensal Netflix (2 Telas FullHD);0,0;39,9;'11;'2022;'11/2022;CrediCard_Master
28-11-2022;Segunda-Feira;Itens Pesssoais;Apple iPhone 13 128GB Meia-noite + carregador 20w (07/10);0,0;599,46;'11;'2022;'11/2022;CrediCard_Master
28-11-2022;Segunda-Feira;Online Services;Assinatura Mensal do Spotfy Familiar (5 Acessos) ;0,0;34,9;'11;'2022;'11/2022;NUBank_Master
28-11-2022;Segunda-Feira;Online Services;Assinatura Mensal Disney Plus ;0,0;27,9;'11;'2022;'11/2022;NUBank_Master
27-11-2022;Domingo;Restaurantes;iFood: The Burgues Gallery ;0,0;102,5;'11;'2022;'11/2022;ItaU
26-11-2022;Sábado;Supermercado;A coop de Santo Andre perimetral;0,0;311,7;'11;'2022;'11/2022;ItaU
26-11-2022;Sábado;Farmácia;Azia e gripes na farmacia da cooop;0,0;27,98;'11;'2022;'11/2022;ItaU
26-11-2022;Sábado;Restaurantes;O Sukyia no centro;0,0;81,0;'11;'2022;'11/2022;ItaU
26-11-2022;Sábado;Moradia;Arvores de natais;0,0;389,0;'11;'2022;'11/2022;ItaU
26-11-2022;Sábado;Restaurantes;Go Coffee no centro;0,0;48,0;'11;'2022;'11/2022;ItaU
26-11-2022;Sábado;Estacionamentos;Estacionamento no centro;0,0;13,0;'11;'2022;'11/2022;ItaU
26-11-2022;Sábado;Playstation 4;AliXpress.com: 4 pces 40x20mm alumínio de alta fidelidade amp alto-falante isolamento suporte plataforma giratória dac pés almofada ouro prata preto;0,0;57,91;'11;'2022;'11/2022;CrediCard_Master
26-11-2022;Sábado;P208 GRIFFE 1.6 AUT BUSINESS;Revisão 4Anos 30K Peugeot GGM5 (02/06);0,0;335,62;'11;'2022;'11/2022;CrediCard_Master
25-11-2022;Sexta-Feira;Supermercado;No mercadinho do predio ;0,0;10,98;'11;'2022;'11/2022;ItaU
25-11-2022;Sexta-Feira;Supermercado;no Dia %%;0,0;102,79;'11;'2022;'11/2022;ItaU
25-11-2022;Sexta-Feira;Playstation 4;Mercadolivre.com.br: Disco sólido interno Crucial CT1000BX500SSD1 1TB (01/06);0,0;89,1;'11;'2022;'11/2022;CrediCard_Master
25-11-2022;Sexta-Feira;Playstation 4;Mercadolivre.com.br: Capinnha De Silicone Proteção P/ Controle Dualshock De Ps4;0,0;25,37;'11;'2022;'11/2022;CrediCard_Master
25-11-2022;Sexta-Feira;Playstation 3;Mercadolivre.com.br: Capinnha De Silicone Proteção P/ Controle Dualshock De Ps3;0,0;25,38;'11;'2022;'11/2022;CrediCard_Master
25-11-2022;Sexta-Feira;Restituições;BradescoSaude da Cristiane;74,75;0,0;'11;'2022;'11/2022;Nubank_ContaC
25-11-2022;Sexta-Feira;Cristiane;BradescoSaude da Cristiane;0,0;74,75;'11;'2022;'11/2022;Nubank_ContaC
25-11-2022;Sexta-Feira;Playstation 4;Games: Devil May Cry 4 Special Edition (Jogo para download);0,0;49,87;'11;'2022;'11/2022;XP_Inv_Visa
25-11-2022;Sexta-Feira;Playstation 4;Games: DmC Devil May Cry: Definitive Edition (Jogo);0,0;40,17;'11;'2022;'11/2022;XP_Inv_Visa
25-11-2022;Sexta-Feira;Taxas Bancarias;PS4: IOF;0,0;0,34;'11;'2022;'11/2022;XP_Inv_Visa
24-11-2022;Quinta-Feira;Supermercado;Na padoca santa Monicas;0,0;48,26;'11;'2022;'11/2022;ItaU
24-11-2022;Quinta-Feira;Restaurantes;iFood: RaBiBes;0,0;80,8;'11;'2022;'11/2022;ItaU
24-11-2022;Quinta-Feira;Supermercado;Coquinha no predio ;0,0;12,9;'11;'2022;'11/2022;ItaU
23-11-2022;Quarta-Feira;Restaurantes;Trabalho: Café cacau Show;0,0;30,3;'11;'2022;'11/2022;ItaU
23-11-2022;Quarta-Feira;Supermercado;Docês de Leite com o Vantuir;0,0;60,0;'11;'2022;'11/2022;ItaU
23-11-2022;Quarta-Feira;Estacionamentos;Trabalho: The Urban Park Alex dumas 1630;0,0;10,0;'11;'2022;'11/2022;ItaU
23-11-2022;Quarta-Feira;Online Services;iCloud+ 50GB Mensal ;0,0;3,5;'11;'2022;'11/2022;CrediCard_Master
22-11-2022;Terça-Feira;Aluguel;Aluguel BS House + Taxas (21/30);0,0;1738,3;'11;'2022;'11/2022;ItaU
22-11-2022;Terça-Feira;IPTU;IPTU Del Piano (21/30);0,0;34,5;'11;'2022;'11/2022;ItaU
22-11-2022;Terça-Feira;Condominio;Condominio Del Piano;0,0;616,37;'11;'2022;'11/2022;ItaU
22-11-2022;Terça-Feira;Estacionamentos;Trabalho: The Urban Park Alex dumas 1630;0,0;10,0;'11;'2022;'11/2022;ItaU
22-11-2022;Terça-Feira;Combustivel;Trabalho: Gazoza no Pejô;0,0;100,0;'11;'2022;'11/2022;ItaU
22-11-2022;Terça-Feira;Estacionamentos;Maçonaria: Tres pontos;0,0;15,0;'11;'2022;'11/2022;ItaU
22-11-2022;Terça-Feira;Restaurantes;Maçonaria: Pedra Bruta;0,0;28,6;'11;'2022;'11/2022;ItaU
22-11-2022;Terça-Feira;Taxas Bancarias;ENVIO MENS.AUTOMATICA;0,0;6,99;'11;'2022;'11/2022;CrediCard_Master
21-11-2022;Segunda-Feira;Transf. Bco;Pix: do NuBank;2381,03;0,0;'11;'2022;'11/2022;ItaU
21-11-2022;Segunda-Feira;Transf. Bco;Pix: do NuBank;8,14;0,0;'11;'2022;'11/2022;ItaU
21-11-2022;Segunda-Feira;Transf. Bco;Pix: do NuBank;282,19;0,0;'11;'2022;'11/2022;ItaU
21-11-2022;Segunda-Feira;Transf. Bco;Pix: Para o Itau;0,0;2381,03;'11;'2022;'11/2022;Nubank_ContaC
21-11-2022;Segunda-Feira;Energia Eletrica;Fatura enel - Novembro - 2022;0,0;279,08;'11;'2022;'11/2022;Nubank_ContaC
21-11-2022;Segunda-Feira;Transf. Bco;Pix: Para o ItaU;0,0;8,14;'11;'2022;'11/2022;Nubank_ContaC
21-11-2022;Segunda-Feira;Estacionamentos;Trabalho: The Urban Park Alex dumas 1630;0,0;10,0;'11;'2022;'11/2022;Nubank_ContaC
21-11-2022;Segunda-Feira;Transf. Bco;Pix: Para o ItaU;0,0;282,19;'11;'2022;'11/2022;Nubank_ContaC
20-11-2022;Domingo;Supermercado;No mercadinho do predio ;0,0;40,37;'11;'2022;'11/2022;Nubank_ContaC
20-11-2022;Domingo;Restaurantes;iFood: The Burguês Gallery;0,0;102,5;'11;'2022;'11/2022;Nubank_ContaC
19-11-2022;Sábado;Restaurantes;StarBurques do Shopping São Caetano;0,0;51,5;'11;'2022;'11/2022;Nubank_ContaC
18-11-2022;Sexta-Feira;Restaurantes;iFood: Don Forny;0,0;76,0;'11;'2022;'11/2022;Nubank_ContaC
17-11-2022;Quinta-Feira;Taxi;Uber pra IR pro Xópin;0,0;9,9;'11;'2022;'11/2022;NUBank_Master
17-11-2022;Quinta-Feira;Taxi;Uber pra Voltar do Xópin;0,0;10,93;'11;'2022;'11/2022;NUBank_Master
17-11-2022;Quinta-Feira;Telefonia;Fatura ViVo Celular - Outubro - 2022;0,0;66,4;'11;'2022;'11/2022;Nubank_ContaC
17-11-2022;Quinta-Feira;Estacionamentos;Trabalho: The Urban Park Alex dumas 1630;0,0;10,0;'11;'2022;'11/2022;Nubank_ContaC
16-11-2022;Quarta-Feira;Transf. Bco;PIX: Do NuBank;754,82;0,0;'11;'2022;'11/2022;ItaU
16-11-2022;Quarta-Feira;Emprestimos;Maçonaria: Pix: Para o Rafael Tavares;0,0;2500,0;'11;'2022;'11/2022;ItaU
16-11-2022;Quarta-Feira;vestuário;Maçonaria: Terno novo (02/06);0,0;236,22;'11;'2022;'11/2022;CrediCard_Master
16-11-2022;Quarta-Feira;Restituições;Maçonaria: Terno novo;0,05;0,0;'11;'2022;'11/2022;CrediCard_Master
16-11-2022;Quarta-Feira;Itens Pesssoais;Òculos Novos (01/04);0,0;204,14;'11;'2022;'11/2022;NUBank_Master
16-11-2022;Quarta-Feira;Juros_Corr. Poupança;Juros e Corração no Periodo ;0,32;0,0;'11;'2022;'11/2022;Nubank_ContaC
16-11-2022;Quarta-Feira;Combustivel;Trabalho: No Pejõ GGM5;0,0;150,0;'11;'2022;'11/2022;Nubank_ContaC
16-11-2022;Quarta-Feira;Transf. Bco;PIX: Para o ItaU;0,0;754,82;'11;'2022;'11/2022;Nubank_ContaC
16-11-2022;Quarta-Feira;Financiamento Banco;Parc. Financiamento NuBank - 2022/2024 (06/24);0,0;710,54;'11;'2022;'11/2022;Nubank_ContaC
16-11-2022;Quarta-Feira;Estacionamentos;Trabalho: The Urban Park Alex dumas 1630;0,0;10,0;'11;'2022;'11/2022;Nubank_ContaC
16-11-2022;Quarta-Feira;Farmácia;Losartana + Azias;0,0;15,83;'11;'2022;'11/2022;Nubank_ContaC
16-11-2022;Quarta-Feira;Itens Pesssoais;Oculos novos para todomundo;0,0;816,5;'11;'2022;'11/2022;Nubank_ContaC
15-11-2022;Terça-Feira;Pedágios;Sistema Sem Parar;0,0;75,72;'11;'2022;'11/2022;ItaU
15-11-2022;Terça-Feira;Estacionamentos;Sistema Sem Parar - estacionamento: Peugeot 208;0,0;39,0;'11;'2022;'11/2022;ItaU
15-11-2022;Terça-Feira;Estacionamentos;Sistema Sem Parar - estacionamento: ecosport;0,0;38,0;'11;'2022;'11/2022;ItaU
15-11-2022;Terça-Feira;Tv à Cabo;Net TV;0,0;147,35;'11;'2022;'11/2022;Nubank_ContaC
15-11-2022;Terça-Feira;Internet;Net Virtua;0,0;143,43;'11;'2022;'11/2022;Nubank_ContaC
15-11-2022;Terça-Feira;Telefonia;Net Fone - Serviços eventuais;0,0;0,0;'11;'2022;'11/2022;Nubank_ContaC
14-11-2022;Segunda-Feira;Restituições;IPVA Peugeot 2021/2022;1892,0;0,0;'11;'2022;'11/2022;Despesas
14-11-2022;Segunda-Feira;Deposito Terc.;Deposito no Itau;0,0;1892,0;'11;'2022;'11/2022;Despesas
14-11-2022;Segunda-Feira;Deposito Terc.;Deposito Ref a restiuiçção IPVA Peugeot 2022/2021;1892,0;0,0;'11;'2022;'11/2022;ItaU
14-11-2022;Segunda-Feira;Juros_Corr. Poupança;Juros e Corração no Periodo ;1,07;0,0;'11;'2022;'11/2022;Nubank_ContaC
14-11-2022;Segunda-Feira;Supermercado;Nutella no mercadinho do predio ;0,0;13,49;'11;'2022;'11/2022;Nubank_ContaC
12-11-2022;Sábado;Restaurantes;Pasteis de Barcelona;0,0;65,0;'11;'2022;'11/2022;Nubank_ContaC
12-11-2022;Sábado;Supermercado;A coop de SCS;0,0;400,02;'11;'2022;'11/2022;Nubank_ContaC
11-11-2022;Sexta-Feira;Moradia;Água Mineral ;0,0;14,0;'11;'2022;'11/2022;Nubank_ContaC
11-11-2022;Sexta-Feira;Supermercado;NO mercadinho do predio ;0,0;23,15;'11;'2022;'11/2022;Nubank_ContaC
11-11-2022;Sexta-Feira;Supermercado;NO mercadinho do predio ;0,0;26,88;'11;'2022;'11/2022;Nubank_ContaC
11-11-2022;Sexta-Feira;Restaurantes;iFood: Burgues Gallery;0,0;100,5;'11;'2022;'11/2022;Nubank_ContaC
10-11-2022;Quinta-Feira;Maçonaria;Maçonaria - Contribuição Mensal - Novembro/2022;0,0;200,0;'11;'2022;'11/2022;Nubank_ContaC
10-11-2022;Quinta-Feira;Emprestimos;Maçonaria: Pix: Para o Rafael Tavares;0,0;200,0;'11;'2022;'11/2022;Nubank_ContaC
10-11-2022;Quinta-Feira;Estacionamentos;Trabalho: The Urban Park Alex dumas 1630;0,0;10,0;'11;'2022;'11/2022;Nubank_ContaC
10-11-2022;Quinta-Feira;Supermercado;O Dia %% de SCS;0,0;121,35;'11;'2022;'11/2022;Nubank_ContaC
09-11-2022;Quarta-Feira;Estacionamentos;Trabalho: The Urban Park Alex dumas 1630;0,0;10,0;'11;'2022;'11/2022;Nubank_ContaC
09-11-2022;Quarta-Feira;Juros_Corr. Poupança;Juros e Corração no Periodo ;3,15;0,0;'11;'2022;'11/2022;Nubank_ContaC
08-11-2022;Terça-Feira;Estacionamentos;Trabalho: The Urban Park Alex dumas 1630;0,0;10,0;'11;'2022;'11/2022;Nubank_ContaC
08-11-2022;Terça-Feira;Estacionamentos;Maçonaria: Tres pontos;0,0;15,0;'11;'2022;'11/2022;Nubank_ContaC
08-11-2022;Terça-Feira;Supermercado;No mercadinho do predio ;0,0;24,39;'11;'2022;'11/2022;Nubank_ContaC
07-11-2022;Segunda-Feira;Combustivel;Trabalho: No Pejo GGM5 ;0,0;150,0;'11;'2022;'11/2022;Nubank_ContaC
07-11-2022;Segunda-Feira;Estacionamentos;Trabalho: The Urban Park Alex dumas 1630;0,0;10,0;'11;'2022;'11/2022;Nubank_ContaC
06-11-2022;Domingo;Supermercado;The OutBack do Shopping Mapping;0,0;263,54;'11;'2022;'11/2022;Nubank_ContaC
06-11-2022;Domingo;Farmácia;Lexapro10mg + Pastilhas de Azia + dorflex;0,0;408,36;'11;'2022;'11/2022;Nubank_ContaC
06-11-2022;Domingo;Restaurantes;Café No Shopping;0,0;21,9;'11;'2022;'11/2022;Nubank_ContaC
05-11-2022;Sábado;Supermercado;Paccocca´s Portugal´s;0,0;42,01;'11;'2022;'11/2022;Nubank_ContaC
05-11-2022;Sábado;Supermercado;No mercadinho do predio ;0,0;3,89;'11;'2022;'11/2022;Nubank_ContaC
05-11-2022;Sábado;Playstation 3;Mercadolivre.com.br: Kit Reparo batreria DualShock 3 SixAxis;0,0;49,14;'11;'2022;'11/2022;Nubank_ContaC
05-11-2022;Sábado;Restaurantes;ifood: Don Forny;0,0;76,0;'11;'2022;'11/2022;Nubank_ContaC
05-11-2022;Sábado;Supermercado;Coquinha o mercadinho do predio ;0,0;12,9;'11;'2022;'11/2022;Nubank_ContaC
04-11-2022;Sexta-Feira;Estacionamentos;Trabalho: The Urban Park Alex dumas 1630;0,0;10,0;'11;'2022;'11/2022;Nubank_ContaC
04-11-2022;Sexta-Feira;Informática;Amazon.com.br: Mouse Logitech M280;0,0;63,67;'11;'2022;'11/2022;XP_Inv_Visa
04-11-2022;Sexta-Feira;LIVROS;Amazon.com.br: Migrating To Microservice Databases;0,0;17,24;'11;'2022;'11/2022;XP_Inv_Visa
04-11-2022;Sexta-Feira;LIVROS;Amazon.com.br: The Chicken Qabalah of Rabbi Lamed Ben Clifford: Dilettante's Guide to What You Do and Do Not Know to Become a Qabalist;0,0;101,0;'11;'2022;'11/2022;XP_Inv_Visa
04-11-2022;Sexta-Feira;LIVROS;Amazon.com.br: Vivendo Thelema: Um Guia Prático para a Consecução no Sistema de Magick de Aleister Crowley;0,0;88,5;'11;'2022;'11/2022;XP_Inv_Visa
03-11-2022;Quinta-Feira;Estacionamentos;Estacionamento na Laser Ocular;0,0;18,0;'11;'2022;'11/2022;Nubank_ContaC
03-11-2022;Quinta-Feira;Supermercado;Paccocca´s VR´s;0,0;49,65;'11;'2022;'11/2022;Nubank_ContaC
03-11-2022;Quinta-Feira;Playstation 3;Games: xPlaceGames.com.br : Golden Axe Beast Rider (repo);0,0;106,77;'11;'2022;'11/2022;Nubank_ContaC
03-11-2022;Quinta-Feira;Juros_Corr. Poupança;Juros e Corração no Periodo ;0,68;0,0;'11;'2022;'11/2022;Nubank_ContaC
01-11-2022;Terça-Feira;cartões de Crédito;Pagamento de Fatura;1586,59;0,0;'11;'2022;'11/2022;CrediCard_Master
01-11-2022;Terça-Feira;Restaurantes;iFood: Pizzas;0,0;71,0;'11;'2022;'11/2022;CrediCard_Master
01-11-2022;Terça-Feira;Restaurantes;iFood:;0,0;57,0;'11;'2022;'11/2022;CrediCard_Master
01-11-2022;Terça-Feira;cartões de Crédito;Pagamento de Fatura;262,57;0,0;'11;'2022;'11/2022;NUBank_Master
01-11-2022;Terça-Feira;P208 GRIFFE 1.6 AUT BUSINESS;Troca do Coxinho direto do motor;0,0;628,06;'11;'2022;'11/2022;Nubank_ContaC
01-11-2022;Terça-Feira;cartões de Crédito;Fatura XP Visa;0,0;114,88;'11;'2022;'11/2022;Nubank_ContaC
01-11-2022;Terça-Feira;cartões de Crédito;Fatura NuBank Master;0,0;262,57;'11;'2022;'11/2022;Nubank_ContaC
01-11-2022;Terça-Feira;cartões de Crédito;Fatura CrediCard Masters;0,0;1586,59;'11;'2022;'11/2022;Nubank_ContaC
01-11-2022;Terça-Feira;Gás de cozinha;Fatura ComGás;0,0;54,19;'11;'2022;'11/2022;Nubank_ContaC
01-11-2022;Terça-Feira;Restaurantes;PIX: para o PRIMUS B.A.R.s;0,0;44,0;'11;'2022;'11/2022;Nubank_ContaC
01-11-2022;Terça-Feira;Estacionamentos;Maçonaria: Tres pontos;0,0;15,0;'11;'2022;'11/2022;Nubank_ContaC
01-11-2022;Terça-Feira;cartões de Crédito;Pagamento de Fatura;114,88;0,0;'11;'2022;'11/2022;XP_Inv_Visa
31-10-2022;Segunda-Feira;Salarios;Claro Brasil S/A;9251,17;0,0;'10;'2022;'10/2022;ItaU
31-10-2022;Segunda-Feira;Transf. Bco;PIX: Para o NuBank;0,0;9245,27;'10;'2022;'10/2022;ItaU
31-10-2022;Segunda-Feira;Juros_Corr. Poupança;Juros e correção no periodo ;1,88;0,0;'10;'2022;'10/2022;Nubank_ContaC
31-10-2022;Segunda-Feira;Transf. Bco;PIX: DO Itau;9245,27;0,0;'10;'2022;'10/2022;Nubank_ContaC
31-10-2022;Segunda-Feira;Estacionamentos;Trabalho: The Urban Park Alex dumas 1630;0,0;10,0;'10;'2022;'10/2022;Nubank_ContaC
30-10-2022;Domingo;Online Services;Assinatura Mensal HBO Max;0,0;13,95;'10;'2022;'10/2022;NUBank_Master
30-10-2022;Domingo;GATO;Tratamento Jade (03/10);0,0;121,1;'10;'2022;'10/2022;NUBank_Master
30-10-2022;Domingo;Supermercado;A coop da Induistrial de AS;0,0;203,29;'10;'2022;'10/2022;Nubank_ContaC
30-10-2022;Domingo;Supermercado; o Dia %% de SCS ;0,0;77,46;'10;'2022;'10/2022;Nubank_ContaC
30-10-2022;Domingo;Combustivel;Trabalho: No Pejo GGM5 ;0,0;150,0;'10;'2022;'10/2022;Nubank_ContaC
30-10-2022;Domingo;Farmácia;Symbicort 12/400 e Sinvastatina;0,0;140,66;'10;'2022;'10/2022;Nubank_ContaC
29-10-2022;Sábado;LIVROS;madras.com.br: Tres livros de filosofia oculta do agrippa;0,0;154,57;'10;'2022;'10/2022;NUBank_Master
29-10-2022;Sábado;Restaurantes;Sodiê Doces;0,0;25,5;'10;'2022;'10/2022;Nubank_ContaC
29-10-2022;Sábado;Restaurantes;O Embaixador Lanches no calçadao do centro ;0,0;56,0;'10;'2022;'10/2022;Nubank_ContaC
29-10-2022;Sábado;Moradia;Coisas diversas para a casa;0,0;69,0;'10;'2022;'10/2022;Nubank_ContaC
29-10-2022;Sábado;Estacionamentos;Estacionamento no centro ;0,0;17,0;'10;'2022;'10/2022;Nubank_ContaC
29-10-2022;Sábado;Supermercado;No mercadinho do predio ;0,0;46,78;'10;'2022;'10/2022;Nubank_ContaC
29-10-2022;Sábado;Supermercado;No mercadinho do predio ;0,0;12,67;'10;'2022;'10/2022;Nubank_ContaC
28-10-2022;Sexta-Feira;Online Services;Assinatura Mensal Netflix (2 Telas FullHD);0,0;39,9;'10;'2022;'10/2022;CrediCard_Master
28-10-2022;Sexta-Feira;Itens Pesssoais;Apple iPhone 13 128GB Meia-noite + carregador 20w (06/10);0,0;599,46;'10;'2022;'10/2022;CrediCard_Master
28-10-2022;Sexta-Feira;Online Services;Assinatura Mensal do Spotfy Familiar (5 Acessos) ;0,0;34,9;'10;'2022;'10/2022;NUBank_Master
28-10-2022;Sexta-Feira;Online Services;Assinatura Mensal Disney Plus ;0,0;27,9;'10;'2022;'10/2022;NUBank_Master
28-10-2022;Sexta-Feira;Moradia;Água mineral disagua coQueiros;0,0;14,0;'10;'2022;'10/2022;Nubank_ContaC
28-10-2022;Sexta-Feira;Restaurantes;Trabalho: GIO Restaurantes ;0,0;39,92;'10;'2022;'10/2022;Nubank_ContaC
28-10-2022;Sexta-Feira;Consertos;Mas uma vez a naquina de secar;0,0;354,0;'10;'2022;'10/2022;Nubank_ContaC
28-10-2022;Sexta-Feira;Estacionamentos;Trabalho: The Urban Park Alex dumas 1630;0,0;10,0;'10;'2022;'10/2022;Nubank_ContaC
27-10-2022;Quinta-Feira;Itens Pesssoais;G-Shock Mudmaster GWG-1000-1A3DR (12/12);0,0;435,42;'10;'2022;'10/2022;CrediCard_Master
27-10-2022;Quinta-Feira;Restaurantes;Trabalho: Divino Sabor;0,0;23,9;'10;'2022;'10/2022;Nubank_ContaC
27-10-2022;Quinta-Feira;Estacionamentos;Trabalho: The Urban Park Alex dumas 1630;0,0;10,0;'10;'2022;'10/2022;Nubank_ContaC
26-10-2022;Quarta-Feira;P208 GRIFFE 1.6 AUT BUSINESS;Revisão 4Anos 30K Peugeot GGM5 (01/06);0,0;335,62;'10;'2022;'10/2022;CrediCard_Master
26-10-2022;Quarta-Feira;Taxi;Uber pra ir pra Peugeot pegar o GGM5;0,0;23,99;'10;'2022;'10/2022;NUBank_Master
26-10-2022;Quarta-Feira;P208 GRIFFE 1.6 AUT BUSINESS;Revisão 4 Anos - 30k km;0,0;1200,0;'10;'2022;'10/2022;Nubank_ContaC
26-10-2022;Quarta-Feira;Combustivel;Trabalho: No Pejo GGM5 ;0,0;120,0;'10;'2022;'10/2022;Nubank_ContaC
26-10-2022;Quarta-Feira;Restaurantes;Trabalho: Cafés;0,0;31,49;'10;'2022;'10/2022;Nubank_ContaC
26-10-2022;Quarta-Feira;Supermercado;Trabalho: Balas;0,0;13,0;'10;'2022;'10/2022;Nubank_ContaC
26-10-2022;Quarta-Feira;P208 GRIFFE 1.6 AUT BUSINESS;Lavagem do Peugeot GGM5;0,0;80,0;'10;'2022;'10/2022;Nubank_ContaC
26-10-2022;Quarta-Feira;Juros_Corr. Poupança;Juros e correção no periodo ;1,26;0,0;'10;'2022;'10/2022;Nubank_ContaC
26-10-2022;Quarta-Feira;Estacionamentos;Trabalho: The Urban Park Alex dumas 1630;0,0;10,0;'10;'2022;'10/2022;XP_Inv_Visa
25-10-2022;Terça-Feira;Taxi;Uber pra voltar da Peugeot;0,0;18,95;'10;'2022;'10/2022;NUBank_Master
25-10-2022;Terça-Feira;Taxi;Maçonaria: Uber pra Ir pro Jantar;0,0;39,93;'10;'2022;'10/2022;NUBank_Master
25-10-2022;Terça-Feira;Taxi;Maçonaria: Uber pra VOLTAR do jantar;0,0;42,96;'10;'2022;'10/2022;NUBank_Master
25-10-2022;Terça-Feira;Restaurantes;Paccocca´s Santa´s Monica´s;0,0;70,42;'10;'2022;'10/2022;Nubank_ContaC
25-10-2022;Terça-Feira;Juros_Corr. Poupança;Juros e correção no periodo ;5,0;0,0;'10;'2022;'10/2022;Nubank_ContaC
25-10-2022;Terça-Feira;Restaurantes;Trabalho: Café da Manha;0,0;9,5;'10;'2022;'10/2022;XP_Inv_Visa
24-10-2022;Segunda-Feira;Academia;BlueFit de SCS;0,0;114,88;'10;'2022;'10/2022;CrediCard_Master
24-10-2022;Segunda-Feira;Juros_Corr. Poupança;Juros e correção no periodo ;1,69;0,0;'10;'2022;'10/2022;Nubank_ContaC
24-10-2022;Segunda-Feira;Estacionamentos;Trabalho: The Urban Park Alex dumas 1630;0,0;10,0;'10;'2022;'10/2022;Nubank_ContaC
24-10-2022;Segunda-Feira;Supermercado;No mercadinho do predio ;0,0;29,19;'10;'2022;'10/2022;Nubank_ContaC
23-10-2022;Domingo;Online Services;iCloud+ 50GB Mensal ;0,0;3,5;'10;'2022;'10/2022;CrediCard_Master
23-10-2022;Domingo;Restaurantes;The Habinbes do Goyas SCS;0,0;65,25;'10;'2022;'10/2022;Nubank_ContaC
23-10-2022;Domingo;Combustivel;Trabalho: No Pejo GGM5 ;0,0;100,0;'10;'2022;'10/2022;Nubank_ContaC
23-10-2022;Domingo;Restaurantes;Cruzeiro´s B.A.R.s no grand Plazza;0,0;227,37;'10;'2022;'10/2022;Nubank_ContaC
23-10-2022;Domingo;Supermercado;O Pao de Açucar no GranPlaza;0,0;135,25;'10;'2022;'10/2022;Nubank_ContaC
