2023/01/09 14:24:38| Started|2023/01/09 14:24:39| Ended
2023/11/26 18:59:27| Started|2023/11/26 19:00:23| Ended| 55.61 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/27 09:22:52| Started|2023/11/27 09:25:41| Ended| 169.28 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/27 11:33:27| Started|2023/11/27 11:34:43| Ended| 76.54 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/27 13:41:58| Started|2023/11/27 13:43:23| Ended| 85.94 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/27 15:14:01| Started|2023/11/27 15:15:37| Ended| 95.61 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/27 17:25:18| Started|2023/11/27 17:26:55| Ended| 97.14 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/27 19:44:19| Started|2023/11/27 19:47:57| Ended| 218.48 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/28 09:38:21| Started|2023/11/28 09:39:11| Ended| 50.56 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/28 17:07:45| Started|2023/11/28 17:08:33| Ended| 48.01 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/28 17:21:01| Started|2023/11/28 17:22:03| Ended| 62.30 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/29 09:22:53| Started|2023/11/29 09:23:57| Ended| 64.13 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/29 10:01:38| Started|2023/11/29 10:03:10| Ended| 92.53 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/29 10:20:08| Started|2023/11/29 10:21:52| Ended| 103.54 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/29 14:04:51| Started|2023/11/29 14:06:13| Ended| 81.99 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/29 14:18:05| Started|2023/11/29 14:20:37| Ended| 151.96 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/29 15:40:24| Started|2023/11/29 15:41:38| Ended| 73.91 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/29 16:10:16| Started|2023/11/29 16:11:39| Ended| 82.89 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/29 20:20:31| Started|2023/11/29 20:22:02| Ended| 90.97 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/30 09:38:53| Started|2023/11/30 09:40:36| Ended| 103.42 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/30 11:40:36| Started|2023/11/30 11:41:47| Ended| 71.31 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/30 11:48:23| Started|2023/11/30 11:49:38| Ended| 74.92 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/30 22:25:13| Started|2023/11/30 22:26:09| Ended| 56.03 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/01 09:34:23| Started|2023/12/01 09:35:14| Ended| 51.27 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/01 14:00:53| Started|2023/12/01 14:01:51| Ended| 58.40 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/01 14:04:05| Started|2023/12/01 14:05:10| Ended| 64.91 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/02 17:15:25| Started|2023/12/02 17:16:37| Ended| 71.32 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/03 16:24:48| Started|2023/12/03 16:27:44| Ended| 176.18 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/03 22:13:21| Started|2023/12/03 22:14:37| Ended| 75.16 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/04 09:10:57| Started|2023/12/04 09:13:04| Ended| 126.94 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/04 09:58:36| Started|2023/12/04 09:59:38| Ended| 62.17 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/04 13:25:41| Started|2023/12/04 13:27:14| Ended| 92.59 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/04 15:40:37| Started|2023/12/04 15:41:50| Ended| 72.62 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/04 20:19:32| Started|2023/12/04 20:20:51| Ended| 78.53 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/05 09:05:58| Started|2023/12/05 09:06:58| Ended| 59.91 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/05 10:10:31| Started|2023/12/05 10:11:25| Ended| 53.95 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/05 17:09:04| Started|2023/12/05 17:10:04| Ended| 59.59 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/05 17:33:42| Started|2023/12/05 17:34:45| Ended| 63.28 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/05 21:55:11| Started|2023/12/05 21:56:03| Ended| 52.61 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/06 09:31:33| Started|2023/12/06 09:33:39| Ended| 126.60 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/06 17:48:29| Started|2023/12/06 17:49:37| Ended| 68.17 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/06 17:56:52| Started|2023/12/06 17:57:55| Ended| 62.87 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/06 20:54:04| Started|2023/12/06 20:56:09| Ended| 124.80 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/07 09:14:49| Started|2023/12/07 09:16:11| Ended| 82.01 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/07 10:56:19| Started|2023/12/07 10:57:37| Ended| 78.23 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/07 11:42:55| Started|2023/12/07 11:44:56| Ended| 120.33 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/07 14:15:43| Started|2023/12/07 14:17:20| Ended| 97.47 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/07 14:18:19| Started|2023/12/07 14:19:53| Ended| 93.46 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/07 14:57:27| Started|2023/12/07 14:58:46| Ended| 78.77 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/07 17:34:03| Started|2023/12/07 17:35:21| Ended| 78.08 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/07 20:11:58| Started|2023/12/07 20:13:25| Ended| 87.30 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/08 10:32:55| Started|2023/12/08 10:33:50| Ended| 55.36 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/08 14:54:32| Started|2023/12/08 14:55:22| Ended| 49.28 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/09 19:26:23| Started|2023/12/09 19:28:50| Ended| 146.86 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/10 18:26:27| Started|2023/12/10 18:27:34| Ended| 66.90 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/11 09:21:47| Started|2023/12/11 09:22:50| Ended| 62.94 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/11 09:47:14| Started|2023/12/11 09:48:33| Ended| 78.38 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/11 10:57:19| Started|2023/12/11 10:58:20| Ended| 60.80 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/11 11:52:45| Started|2023/12/11 11:53:54| Ended| 68.75 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/11 15:29:22| Started|2023/12/11 15:30:36| Ended| 73.70 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/12 08:42:22| Started|2023/12/12 08:43:08| Ended| 45.76 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/12 15:15:07| Started|2023/12/12 15:15:59| Ended| 51.41 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/12 15:18:03| Started|2023/12/12 15:19:13| Ended| 70.03 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/13 09:09:50| Started|2023/12/13 09:10:59| Ended| 68.65 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/13 10:36:29| Started|2023/12/13 10:38:05| Ended| 95.54 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/13 11:17:28| Started|2023/12/13 11:18:49| Ended| 80.62 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/13 11:27:36| Started|2023/12/13 11:28:51| Ended| 74.22 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/13 14:55:52| Started|2023/12/13 14:57:24| Ended| 91.89 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/13 21:22:31| Started|2023/12/13 21:24:39| Ended| 127.38 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/14 09:32:07| Started|2023/12/14 09:33:36| Ended| 88.70 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/14 11:22:29| Started|2023/12/14 11:23:31| Ended| 61.53 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/14 20:27:52| Started|2023/12/14 20:32:24| Ended| 271.58 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/15 10:06:44| Started|2023/12/15 10:07:45| Ended| 61.59 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/15 10:44:23| Started|2023/12/15 10:46:46| Ended| 142.33 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/15 16:15:41| Started|2023/12/15 16:16:31| Ended| 49.91 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/15 17:08:58| Started|2023/12/15 17:10:46| Ended| 107.91 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/15 20:51:27| Started|2023/12/15 20:52:16| Ended| 48.96 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/15 20:57:31| Started|2023/12/15 20:58:24| Ended| 52.45 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/17 19:12:59| Started|2023/12/17 19:15:38| Ended| 159.11 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/18 09:32:42| Started|2023/12/18 09:34:27| Ended| 104.48 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/18 12:11:35| Started|2023/12/18 12:13:47| Ended| 132.15 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/18 20:11:42| Started|2023/12/18 20:12:37| Ended| 55.05 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/18 22:30:16| Started|2023/12/18 22:30:59| Ended| 43.45 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/19 16:54:08| Started|2023/12/19 16:55:07| Ended| 59.08 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/19 18:01:09| Started|2023/12/19 18:02:11| Ended| 61.67 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/20 10:48:21| Started|2023/12/20 10:49:35| Ended| 73.59 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/20 11:05:07| Started|2023/12/20 11:06:19| Ended| 71.24 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/20 11:28:12| Started|2023/12/20 11:29:30| Ended| 78.03 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/20 15:00:06| Started|2023/12/20 15:01:22| Ended| 75.95 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/20 15:06:19| Started|2023/12/20 15:07:39| Ended| 79.59 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/20 15:55:10| Started|2023/12/20 15:56:25| Ended| 74.44 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/20 16:39:40| Started|2023/12/20 16:40:50| Ended| 70.65 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/20 17:49:32| Started|2023/12/20 17:50:40| Ended| 68.29 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/20 21:09:20| Started|2023/12/20 21:12:53| Ended| 213.21 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/21 09:18:59| Started|2023/12/21 09:20:08| Ended| 69.02 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/21 10:46:16| Started|2023/12/21 10:47:51| Ended| 95.02 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/21 11:00:36| Started|2023/12/21 11:02:03| Ended| 86.74 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/21 13:40:02| Started|2023/12/21 13:41:09| Ended| 67.08 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/21 14:36:21| Started|2023/12/21 14:37:28| Ended| 66.95 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/21 20:14:45| Started|2023/12/21 20:16:03| Ended| 78.32 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/22 09:42:26| Started|2023/12/22 09:43:51| Ended| 84.26 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/22 09:43:23| Started|2023/12/22 09:44:18| Ended| 55.70 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/22 13:28:29| Started|2023/12/22 13:29:44| Ended| 74.77 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/22 13:33:07| Started|2023/12/22 13:34:26| Ended| 79.28 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/22 13:38:53| Started|2023/12/22 13:40:28| Ended| 95.58 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/22 15:19:31| Started|2023/12/22 15:20:16| Ended| 45.16 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/22 15:28:34| Started|2023/12/22 15:29:18| Ended| 43.73 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/23 11:51:16| Started|2023/12/23 11:52:10| Ended| 53.76 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/24 11:44:50| Started|2023/12/24 11:46:27| Ended| 97.59 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/25 12:15:27| Started|2023/12/25 12:16:17| Ended| 49.92 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/25 13:04:25| Started|2023/12/25 13:05:14| Ended| 48.68 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/26 09:24:49| Started|2023/12/26 09:25:49| Ended| 60.00 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/27 14:01:32| Started|2023/12/27 14:03:16| Ended| 103.90 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/27 17:20:13| Started|2023/12/27 17:21:15| Ended| 61.99 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/28 13:54:54| Started|2023/12/28 13:55:39| Ended| 45.61 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/28 15:55:31| Started|2023/12/28 15:56:37| Ended| 66.84 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/29 09:17:59| Started|2023/12/29 09:18:55| Ended| 55.66 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/29 13:32:41| Started|2023/12/29 13:33:34| Ended| 53.21 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/29 16:44:23| Started|2023/12/29 16:46:01| Ended| 97.27 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/12/29 20:49:27| Started|2023/12/29 20:50:29| Ended| 61.85 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/30 14:11:57| Started|2023/12/30 14:12:50| Ended| 53.03 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/30 21:11:45| Started|2023/12/30 21:13:52| Ended| 126.66 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/12/31 12:54:12| Started|2023/12/31 12:56:27| Ended| 135.31 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/01 11:59:31| Started|2024/01/01 12:00:15| Ended| 44.48 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/02 08:46:23| Started|2024/01/02 08:47:26| Ended| 62.58 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/02 16:26:13| Started|2024/01/02 16:27:11| Ended| 58.93 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/02 16:58:29| Started|2024/01/02 16:59:34| Ended| 64.43 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/03 09:35:02| Started|2024/01/03 09:35:53| Ended| 51.37 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/03 10:52:58| Started|2024/01/03 10:54:03| Ended| 64.75 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/03 15:10:10| Started|2024/01/03 15:11:15| Ended| 65.02 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/03 16:08:17| Started|2024/01/03 16:09:15| Ended| 58.15 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/04 09:48:22| Started|2024/01/04 09:49:21| Ended| 59.29 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/04 09:51:03| Started|2024/01/04 09:52:07| Ended| 63.39 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/04 11:06:37| Started|2024/01/04 11:07:19| Ended| 42.23 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/04 13:59:32| Started|2024/01/04 14:00:33| Ended| 60.96 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/04 13:59:38| Started|2024/01/04 14:00:37| Ended| 58.94 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/05 10:27:27| Started|2024/01/05 10:28:27| Ended| 59.27 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/05 14:17:58| Started|2024/01/05 14:18:53| Ended| 54.59 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/05 14:53:56| Started|2024/01/05 14:55:00| Ended| 63.74 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/06 17:00:51| Started|2024/01/06 17:01:49| Ended| 58.71 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/07 18:25:32| Started|2024/01/07 18:26:44| Ended| 72.05 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/08 09:56:21| Started|2024/01/08 09:57:19| Ended| 58.30 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/09 09:35:46| Started|2024/01/09 09:36:40| Ended| 54.75 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/09 14:23:42| Started|2024/01/09 14:24:43| Ended| 61.07 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/09 16:12:51| Started|2024/01/09 16:14:35| Ended| 103.81 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/10 08:58:05| Started|2024/01/10 08:59:56| Ended| 111.50 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/10 09:25:56| Started|2024/01/10 09:27:15| Ended| 78.79 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/10 11:22:34| Started|2024/01/10 11:23:53| Ended| 79.23 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/10 15:54:43| Started|2024/01/10 15:55:52| Ended| 69.07 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/10 17:52:25| Started|2024/01/10 17:54:08| Ended| 103.28 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/10 20:29:53| Started|2024/01/10 20:31:20| Ended| 86.93 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/11 09:18:27| Started|2024/01/11 09:20:32| Ended| 125.45 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/11 14:27:31| Started|2024/01/11 14:28:53| Ended| 82.06 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/11 14:45:09| Started|2024/01/11 14:46:40| Ended| 90.94 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/11 16:48:19| Started|2024/01/11 16:50:28| Ended| 129.28 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/11 20:42:50| Started|2024/01/11 20:43:56| Ended| 66.47 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/12 10:10:40| Started|2024/01/12 10:13:09| Ended| 149.72 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/12 16:21:40| Started|2024/01/12 16:22:38| Ended| 57.55 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/12 18:02:14| Started|2024/01/12 18:03:43| Ended| 88.37 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/13 15:12:51| Started|2024/01/13 15:13:46| Ended| 55.01 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/13 20:36:31| Started|2024/01/13 20:37:15| Ended| 44.05 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/14 18:42:16| Started|2024/01/14 18:43:17| Ended| 60.34 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/15 09:44:06| Started|2024/01/15 09:45:12| Ended| 65.43 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/15 10:39:51| Started|2024/01/15 10:41:03| Ended| 71.59 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/15 22:09:49| Started|2024/01/15 22:10:50| Ended| 60.88 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/16 10:04:15| Started|2024/01/16 10:05:07| Ended| 52.18 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/16 10:58:54| Started|2024/01/16 10:59:45| Ended| 51.76 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/16 14:07:32| Started|2024/01/16 14:08:58| Ended| 85.88 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/16 14:13:03| Started|2024/01/16 14:14:11| Ended| 67.71 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/17 11:01:49| Started|2024/01/17 11:03:16| Ended| 86.93 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/17 17:58:10| Started|2024/01/17 17:59:29| Ended| 79.17 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/17 20:22:40| Started|2024/01/17 20:24:23| Ended| 102.17 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/18 10:39:05| Started|2024/01/18 10:40:44| Ended| 99.12 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/18 14:08:23| Started|2024/01/18 14:10:11| Ended| 107.52 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/18 20:19:16| Started|2024/01/18 20:20:44| Ended| 88.62 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/19 09:35:24| Started|2024/01/19 09:36:26| Ended| 61.35 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/19 15:55:14| Started|2024/01/19 15:56:10| Ended| 56.61 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/20 09:27:59| Started|2024/01/20 09:28:42| Ended| 43.06 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/21 19:57:39| Started|2024/01/21 19:58:39| Ended| 60.22 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/22 09:23:34| Started|2024/01/22 09:25:01| Ended| 86.37 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/22 11:24:10| Started|2024/01/22 11:25:25| Ended| 74.03 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/22 21:44:27| Started|2024/01/22 21:45:36| Ended| 69.81 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/23 08:38:58| Started|2024/01/23 08:39:57| Ended| 59.15 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/23 09:50:03| Started|2024/01/23 09:50:51| Ended| 48.52 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/23 18:08:35| Started|2024/01/23 18:09:40| Ended| 64.57 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/24 09:20:47| Started|2024/01/24 09:22:00| Ended| 72.96 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/24 11:08:07| Started|2024/01/24 11:09:47| Ended| 99.99 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/24 11:15:37| Started|2024/01/24 11:17:06| Ended| 88.50 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/24 17:00:28| Started|2024/01/24 17:01:53| Ended| 84.80 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/24 20:12:35| Started|2024/01/24 20:13:36| Ended| 61.24 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/25 13:29:26| Started|2024/01/25 13:30:11| Ended| 44.59 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/26 08:17:04| Started|2024/01/26 08:18:00| Ended| 55.66 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/26 08:58:21| Started|2024/01/26 08:59:18| Ended| 57.25 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/27 18:40:48| Started|2024/01/27 18:41:45| Ended| 56.71 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/28 18:20:32| Started|2024/01/28 18:22:13| Ended| 101.54 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/29 09:04:22| Started|2024/01/29 09:05:53| Ended| 91.49 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/29 13:42:16| Started|2024/01/29 13:43:37| Ended| 81.39 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/29 13:48:14| Started|2024/01/29 13:50:14| Ended| 120.72 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/29 16:41:38| Started|2024/01/29 16:42:56| Ended| 78.36 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/29 20:10:07| Started|2024/01/29 20:12:30| Ended| 142.40 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/30 08:50:45| Started|2024/01/30 08:51:43| Ended| 58.07 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/30 11:19:04| Started|2024/01/30 11:20:16| Ended| 71.97 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/30 19:07:49| Started|2024/01/30 19:08:47| Ended| 57.19 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/01/30 19:09:49| Started|2024/01/30 19:10:52| Ended| 63.20 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
